Tel,Filter,HJD,mag,e_mag,mag_aligned,e_mag_aligned
KMTA42,I,8272.06209,0.0,0.0,17.132522,0.027837
KMTA42,I,8272.0738,0.0,0.0,17.133692,0.022503
KMTA42,I,8272.08554,0.0,0.0,17.154675,0.017031
KMTA42,I,8272.09692,0.0,0.0,17.148573,0.036115
KMTA42,I,8272.11579,0.0,0.0,17.129362,0.021404
KMTA42,I,8272.12752,0.0,0.0,17.147752,0.02211
KMTA42,I,8272.13859,0.0,0.0,17.17513,0.025586
KMTA42,I,8272.15717,0.0,0.0,17.100404,0.018626
KMTA42,I,8272.16852,0.0,0.0,17.143883,0.023187
KMTA42,I,8272.18814,0.0,0.0,17.135916,0.022401
KMTA42,I,8272.2033,0.0,0.0,17.125619,0.024435
KMTA42,I,8272.21477,0.0,0.0,17.139782,0.021869
KMTA42,I,8272.22617,0.0,0.0,17.134629,0.023158
KMTA42,I,8272.23815,0.0,0.0,17.153501,0.019735
KMTA42,I,8272.25862,0.0,0.0,17.137205,0.024908
KMTA42,I,8272.26995,0.0,0.0,17.143766,0.021881
KMTA42,I,8272.28163,0.0,0.0,17.138844,0.024478
KMTA42,I,8272.29327,0.0,0.0,17.14318,0.026456
KMTA42,I,8272.30788,0.0,0.0,17.127491,0.022919
KMTA42,I,8273.04983,0.0,0.0,17.145524,0.015503
KMTA42,I,8273.04983,0.0,0.0,17.145524,0.015503
KMTA42,I,8273.0627,0.0,0.0,17.132756,0.021088
KMTA42,I,8273.0627,0.0,0.0,17.132756,0.021088
KMTA42,I,8273.08181,0.0,0.0,17.126789,0.017397
KMTA42,I,8273.09309,0.0,0.0,17.166071,0.016517
KMTA42,I,8273.10423,0.0,0.0,17.151037,0.017562
KMTA42,I,8273.11703,0.0,0.0,17.151389,0.020924
KMTA42,I,8273.16003,0.0,0.0,17.140367,0.016137
KMTA42,I,8273.17142,0.0,0.0,17.146228,0.016042
KMTA42,I,8273.18284,0.0,0.0,17.129713,0.018266
KMTA42,I,8273.1939,0.0,0.0,17.156084,0.018874
KMTA42,I,8273.21217,0.0,0.0,17.149043,0.017125
KMTA42,I,8273.22352,0.0,0.0,17.130415,0.018376
KMTA42,I,8273.23497,0.0,0.0,17.148221,0.018312
KMTA42,I,8273.24612,0.0,0.0,17.162427,0.017698
KMTA42,I,8273.25752,0.0,0.0,17.140602,0.019484
KMTA42,I,8273.2912,0.0,0.0,17.136268,0.023054
KMTA42,I,8273.2927,0.0,0.0,17.136385,0.022293
KMTA42,I,8273.31011,0.0,0.0,17.112067,0.02526
KMTA42,I,8273.95168,0.0,0.0,17.126789,0.016215
KMTA42,I,8273.96741,0.0,0.0,17.15538,0.015739
KMTA42,I,8273.97874,0.0,0.0,17.155614,0.014345
KMTA42,I,8273.99048,0.0,0.0,17.127841,0.013016
KMTA42,I,8274.01086,0.0,0.0,17.149746,0.014761
KMTA42,I,8274.02181,0.0,0.0,17.134746,0.015052
KMTA42,I,8274.03302,0.0,0.0,17.138493,0.015703
KMTA42,I,8274.04515,0.0,0.0,17.131468,0.016655
KMTA42,I,8274.05673,0.0,0.0,17.155732,0.018006
KMTA42,I,8274.07519,0.0,0.0,17.121645,0.016096
KMTA42,I,8274.08715,0.0,0.0,17.125035,0.016855
KMTA42,I,8274.0987,0.0,0.0,17.137322,0.017853
KMTA42,I,8274.10974,0.0,0.0,17.11522,0.018124
KMTA42,I,8274.12511,0.0,0.0,17.161252,0.017803
KMTA42,I,8274.1445,0.0,0.0,17.1474,0.01669
KMTA42,I,8274.15557,0.0,0.0,17.147635,0.017554
KMTA42,I,8274.16676,0.0,0.0,17.115803,0.017694
KMTA42,I,8274.18032,0.0,0.0,17.140367,0.017969
KMTA42,I,8274.19156,0.0,0.0,17.119658,0.015556
KMTA42,I,8274.21312,0.0,0.0,17.132756,0.020871
KMTA42,I,8274.22446,0.0,0.0,17.131936,0.021195
KMTA42,I,8274.2357,0.0,0.0,17.141539,0.019703
KMTA42,I,8274.24693,0.0,0.0,17.094346,0.021521
KMTA42,I,8274.25824,0.0,0.0,17.136385,0.020339
KMTA42,I,8274.27635,0.0,0.0,17.105884,0.024262
KMTA42,I,8274.28785,0.0,0.0,17.106234,0.023071
KMTA42,I,8274.30897,0.0,0.0,17.16513,0.029386
KMTA42,I,8274.95586,0.0,0.0,16.788638,0.020046
KMTA42,I,8274.96765,0.0,0.0,16.757996,0.01729
KMTA42,I,8274.97863,0.0,0.0,16.788975,0.016619
KMTA42,I,8274.99712,0.0,0.0,16.780772,0.013826
KMTA42,I,8275.00858,0.0,0.0,16.772239,0.012286
KMTA42,I,8275.0199,0.0,0.0,16.772015,0.012794
KMTA42,I,8275.03121,0.0,0.0,16.783468,0.012706
KMTA42,I,8275.04273,0.0,0.0,16.767639,0.012686
KMTA42,I,8275.06164,0.0,0.0,16.790887,0.01292
KMTA42,I,8275.07332,0.0,0.0,16.790549,0.012919
KMTA42,I,8275.95513,0.0,0.0,16.876838,0.025612
KMTA42,I,8275.96984,0.0,0.0,16.908777,0.020516
KMTA42,I,8275.98121,0.0,0.0,16.893987,0.020377
KMTA42,I,8275.99214,0.0,0.0,16.903769,0.021454
KMTA42,I,8276.0107,0.0,0.0,16.908094,0.020514
KMTA42,I,8276.02235,0.0,0.0,16.880129,0.020767
KMTA42,I,8276.03368,0.0,0.0,16.860626,0.022615
KMTA42,I,8276.04478,0.0,0.0,16.921768,0.018857
KMTA42,I,8276.05604,0.0,0.0,16.929183,0.023424
KMTA42,I,8276.08586,0.0,0.0,16.908322,0.0308
KMTA42,I,8276.0972,0.0,0.0,16.927585,0.02714
KMTA42,I,8276.1086,0.0,0.0,16.917207,0.02562
KMTA42,I,8276.12015,0.0,0.0,16.88467,0.020882
KMTA42,I,8276.14097,0.0,0.0,16.867085,0.021578
KMTA42,I,8276.15245,0.0,0.0,16.93021,0.023958
KMTA42,I,8276.16393,0.0,0.0,16.908436,0.024853
KMTA42,I,8276.17716,0.0,0.0,16.902858,0.017451
KMTA42,I,8276.18861,0.0,0.0,16.892623,0.016908
KMTA42,I,8276.21414,0.0,0.0,16.916865,0.019901
KMTA42,I,8276.22566,0.0,0.0,16.915726,0.018107
KMTA42,I,8276.23711,0.0,0.0,16.889554,0.017216
KMTA42,I,8276.24822,0.0,0.0,16.906614,0.018194
KMTA42,I,8276.25958,0.0,0.0,16.917549,0.019059
KMTA42,I,8276.2781,0.0,0.0,16.928726,0.026824
KMTA42,I,8276.2896,0.0,0.0,16.974611,0.025684
KMTA42,I,8276.30078,0.0,0.0,16.979431,0.043302
KMTA42,I,8276.31604,0.0,0.0,16.941518,0.032091
KMTA42,I,8277.00888,0.0,0.0,16.796735,0.180981
KMTA42,I,8277.02028,0.0,0.0,16.920741,0.016542
KMTA42,I,8277.05001,0.0,0.0,16.918917,0.015805
KMTA42,I,8277.0614,0.0,0.0,16.928612,0.017923
KMTA42,I,8277.07244,0.0,0.0,16.91641,0.015591
KMTA42,I,8277.08361,0.0,0.0,16.913219,0.015899
KMTA42,I,8277.09504,0.0,0.0,16.931352,0.015932
KMTA42,I,8277.11695,0.0,0.0,16.925303,0.014876
KMTA42,I,8277.12848,0.0,0.0,16.92211,0.015706
KMTA42,I,8277.14166,0.0,0.0,16.952725,0.045096
KMTA42,I,8277.15296,0.0,0.0,16.924961,0.015816
KMTA42,I,8277.16417,0.0,0.0,16.952496,0.016076
KMTA42,I,8277.17549,0.0,0.0,16.910827,0.015477
KMTA42,I,8277.19327,0.0,0.0,16.920969,0.015495
KMTA42,I,8277.21596,0.0,0.0,16.931808,0.018035
KMTA42,I,8277.22738,0.0,0.0,16.932037,0.018668
KMTA42,I,8277.24163,0.0,0.0,16.937518,0.017415
KMTA42,I,8277.25989,0.0,0.0,16.976332,0.018552
KMTA42,I,8277.27141,0.0,0.0,16.969794,0.021405
KMTA42,I,8277.28294,0.0,0.0,16.943804,0.023783
KMTA42,I,8277.29426,0.0,0.0,16.903086,0.03057
KMTA42,I,8277.30388,0.0,0.0,16.935919,0.04715
KMTA42,I,8280.20494,0.0,0.0,16.985288,0.01836
KMTA42,I,8280.2162,0.0,0.0,16.987931,0.018578
KMTA42,I,8280.23439,0.0,0.0,16.98977,0.017416
KMTA42,I,8280.25919,0.0,0.0,17.016825,0.017792
KMTA42,I,8280.27062,0.0,0.0,16.997359,0.018068
KMTA42,I,8280.28195,0.0,0.0,17.00438,0.016599
KMTA42,I,8280.2909,0.0,0.0,16.939461,0.019847
KMTA42,I,8280.94128,0.0,0.0,17.009217,0.021506
KMTA42,I,8280.96019,0.0,0.0,16.996324,0.021366
KMTA42,I,8280.97154,0.0,0.0,16.981843,0.017717
KMTA42,I,8280.98266,0.0,0.0,16.974152,0.01538
KMTA42,I,8280.99676,0.0,0.0,17.013135,0.017359
KMTA42,I,8281.00824,0.0,0.0,16.97507,0.014647
KMTA42,I,8281.02803,0.0,0.0,16.997244,0.013533
KMTA42,I,8281.03924,0.0,0.0,16.978857,0.013086
KMTA42,I,8281.05096,0.0,0.0,16.982187,0.012779
KMTA42,I,8281.0625,0.0,0.0,16.9753,0.012976
KMTA42,I,8281.07404,0.0,0.0,16.981728,0.013716
KMTA42,I,8281.09258,0.0,0.0,16.974497,0.013392
KMTA42,I,8281.10432,0.0,0.0,16.991494,0.013732
KMTA42,I,8281.11581,0.0,0.0,16.972087,0.013388
KMTA42,I,8281.12721,0.0,0.0,16.985173,0.013304
KMTA42,I,8281.16016,0.0,0.0,16.986782,0.014458
KMTA42,I,8281.17145,0.0,0.0,16.976562,0.013499
KMTA42,I,8281.23846,0.0,0.0,16.945633,0.026876
KMTA42,I,8281.26201,0.0,0.0,17.000926,0.023088
KMTA42,I,8281.27322,0.0,0.0,16.971285,0.023006
KMTA42,I,8281.29119,0.0,0.0,16.98345,0.04031
KMTA42,I,8281.95561,0.0,0.0,16.995289,0.017004
KMTA42,I,8281.97538,0.0,0.0,17.011407,0.015027
KMTA42,I,8281.98669,0.0,0.0,16.985633,0.016244
KMTA42,I,8281.99857,0.0,0.0,16.985863,0.015928
KMTA42,I,8282.01249,0.0,0.0,17.000581,0.015851
KMTA42,I,8282.02398,0.0,0.0,16.974038,0.01517
KMTA42,I,8282.04408,0.0,0.0,16.997014,0.015317
KMTA42,I,8282.05551,0.0,0.0,16.986667,0.015825
KMTA42,I,8282.06666,0.0,0.0,17.03969,0.01891
KMTA42,I,8282.07468,0.0,0.0,17.005416,0.017979
KMTA42,I,8282.08642,0.0,0.0,16.999315,0.01606
KMTA42,I,8282.09869,0.0,0.0,17.008872,0.017244
KMTA42,I,8282.11967,0.0,0.0,16.999315,0.017648
KMTA42,I,8282.1317,0.0,0.0,17.011868,0.016084
KMTA42,I,8282.14305,0.0,0.0,17.011291,0.017249
KMTA42,I,8282.15448,0.0,0.0,16.999315,0.015005
KMTA42,I,8282.17912,0.0,0.0,17.002423,0.0167
KMTA42,I,8282.19139,0.0,0.0,17.02467,0.019408
KMTA42,I,8282.20285,0.0,0.0,17.057055,0.020452
KMTA42,I,8282.21442,0.0,0.0,17.037609,0.0289
KMTA42,I,8282.22589,0.0,0.0,17.008757,0.025039
KMTA42,I,8282.23704,0.0,0.0,16.987701,0.022304
KMTA42,I,8282.27911,0.0,0.0,16.985288,0.043547
KMTA42,I,8282.28902,0.0,0.0,16.991839,0.030026
KMTA42,I,8282.96035,0.0,0.0,17.007835,0.018516
KMTA42,I,8282.97143,0.0,0.0,17.011868,0.017994
KMTA42,I,8282.98272,0.0,0.0,17.001042,0.018395
KMTA42,I,8283.00142,0.0,0.0,17.004265,0.018721
KMTA42,I,8283.01265,0.0,0.0,17.015095,0.01662
KMTA42,I,8283.02529,0.0,0.0,16.963948,0.014733
KMTA42,I,8283.03775,0.0,0.0,16.994714,0.016051
KMTA42,I,8283.04955,0.0,0.0,17.012098,0.015556
KMTA42,I,8283.07168,0.0,0.0,16.995174,0.014893
KMTA42,I,8283.08337,0.0,0.0,16.987356,0.015404
KMTA42,I,8283.0982,0.0,0.0,16.985288,0.013827
KMTA42,I,8283.10908,0.0,0.0,16.994254,0.017849
KMTA42,I,8283.13036,0.0,0.0,17.009102,0.014602
KMTA42,I,8283.13327,0.0,0.0,17.012905,0.01651
KMTA42,I,8283.15115,0.0,0.0,17.017747,0.014196
KMTA42,I,8283.16208,0.0,0.0,17.002998,0.016384
KMTA42,I,8283.17388,0.0,0.0,17.014634,0.014296
KMTA42,I,8283.18521,0.0,0.0,17.006338,0.014913
KMTA42,I,8283.20425,0.0,0.0,17.041078,0.01934
KMTA42,I,8283.21516,0.0,0.0,17.005301,0.016812
KMTA42,I,8283.23328,0.0,0.0,17.006683,0.016921
KMTA42,I,8283.24434,0.0,0.0,17.014288,0.018957
KMTA42,I,8283.25558,0.0,0.0,17.011752,0.017462
KMTA42,I,8283.29011,0.0,0.0,16.961427,0.111397
KMTA42,I,8283.93755,0.0,0.0,17.029289,0.02006
KMTA42,I,8283.94863,0.0,0.0,17.003344,0.02021
KMTA42,I,8283.96678,0.0,0.0,17.009102,0.018838
KMTA42,I,8283.98008,0.0,0.0,17.034372,0.018683
KMTA42,I,8283.99305,0.0,0.0,17.004841,0.017554
KMTA42,I,8284.00613,0.0,0.0,16.993564,0.018166
KMTA42,I,8284.01715,0.0,0.0,17.010485,0.016082
KMTA42,I,8284.05274,0.0,0.0,17.017055,0.015671
KMTA42,I,8284.06421,0.0,0.0,17.004956,0.014279
KMTA42,I,8284.07574,0.0,0.0,17.019016,0.015147
KMTA42,I,8284.08713,0.0,0.0,17.000121,0.013747
KMTA42,I,8284.09881,0.0,0.0,16.996209,0.014789
KMTA42,I,8284.12397,0.0,0.0,17.012559,0.014187
KMTA42,I,8284.13521,0.0,0.0,17.001732,0.013959
KMTA42,I,8284.14678,0.0,0.0,17.046863,0.014776
KMTA42,I,8284.1581,0.0,0.0,17.029404,0.014217
KMTA42,I,8284.17867,0.0,0.0,17.025594,0.014737
KMTA42,I,8284.19772,0.0,0.0,17.015095,0.014823
KMTA42,I,8284.20924,0.0,0.0,17.022247,0.015258
KMTA42,I,8284.22248,0.0,0.0,17.034372,0.015599
KMTA42,I,8284.23339,0.0,0.0,17.003344,0.016596
KMTA42,I,8284.24428,0.0,0.0,17.033216,0.016764
KMTA42,I,8284.26266,0.0,0.0,17.030097,0.01697
KMTA42,I,8284.2824,0.0,0.0,17.02848,0.01803
KMTA42,I,8285.15453,0.0,0.0,17.056012,0.021201
KMTA42,I,8285.16539,0.0,0.0,17.026517,0.019733
KMTA42,I,8285.17644,0.0,0.0,17.048715,0.018183
KMTA42,I,8285.19219,0.0,0.0,17.017286,0.017474
KMTA42,I,8285.21521,0.0,0.0,16.881945,0.083735
KMTA42,I,8285.22846,0.0,0.0,17.013251,0.117395
KMTA42,I,8285.23955,0.0,0.0,17.099006,0.066577
KMTA42,I,8285.25051,0.0,0.0,17.0204,0.019078
KMTA42,I,8285.26172,0.0,0.0,17.103435,0.320911
KMTA42,I,8285.28031,0.0,0.0,16.983221,0.080396
KMTA42,I,8285.98271,0.0,0.0,17.153149,0.072789
KMTA42,I,8286.03571,0.0,0.0,17.017055,0.059505
KMTA42,I,8288.92983,0.0,0.0,17.024324,0.020155
KMTA42,I,8288.94139,0.0,0.0,17.030559,0.019315
KMTA42,I,8288.95259,0.0,0.0,17.021323,0.01972
KMTA42,I,8288.96431,0.0,0.0,17.008757,0.016713
KMTA42,I,8288.97582,0.0,0.0,17.038765,0.016881
KMTA42,I,8288.99371,0.0,0.0,17.006683,0.016391
KMTA42,I,8289.00511,0.0,0.0,17.018093,0.016414
KMTA42,I,8289.01639,0.0,0.0,17.021208,0.014623
KMTA42,I,8289.02918,0.0,0.0,17.032408,0.018039
KMTA42,I,8289.04052,0.0,0.0,17.007489,0.018516
KMTA42,I,8289.0613,0.0,0.0,17.035297,0.015919
KMTA42,I,8289.07289,0.0,0.0,17.040037,0.020515
KMTA42,I,8289.08535,0.0,0.0,17.0106,0.025366
KMTA42,I,8289.09924,0.0,0.0,17.071556,0.047931
KMTA42,I,8289.11121,0.0,0.0,17.009333,0.036445
KMTA42,I,8289.12967,0.0,0.0,17.104834,0.043548
KMTA42,I,8289.14092,0.0,0.0,17.059953,0.041993
KMTA42,I,8289.15232,0.0,0.0,17.054854,0.053806
KMTA42,I,8289.1679,0.0,0.0,17.053463,0.069452
KMTA42,I,8289.17925,0.0,0.0,17.031021,0.045197
KMTA42,I,8289.2006,0.0,0.0,17.003229,0.027489
KMTA42,I,8289.21175,0.0,0.0,16.980579,0.019092
KMTA42,I,8289.22299,0.0,0.0,17.010024,0.031491
KMTA42,I,8289.23436,0.0,0.0,17.028942,0.023704
KMTA42,I,8289.25348,0.0,0.0,17.028365,0.029513
KMTA42,I,8289.27262,0.0,0.0,17.074459,0.056882
KMTA42,I,8289.95262,0.0,0.0,16.995519,0.033586
KMTA42,I,8290.00408,0.0,0.0,16.981383,0.087496
KMTA42,I,8290.0151,0.0,0.0,17.079455,0.042751
KMTA42,I,8290.02687,0.0,0.0,17.05022,0.032298
KMTA42,I,8290.03837,0.0,0.0,17.143649,0.052015
KMTA42,I,8290.04992,0.0,0.0,17.079571,0.064118
KMTA42,I,8290.06927,0.0,0.0,16.839696,0.077411
KMTA42,I,8290.08046,0.0,0.0,17.07655,0.088531
KMTA42,I,8290.0924,0.0,0.0,16.754635,0.156
KMTA42,I,8290.10453,0.0,0.0,17.033679,0.032663
KMTA42,I,8290.12091,0.0,0.0,17.066564,0.053559
KMTA42,I,8290.13955,0.0,0.0,17.051494,0.064107
KMTA42,I,8290.15072,0.0,0.0,17.070859,0.075819
KMTA42,I,8290.17304,0.0,0.0,16.864478,0.131695
KMTA42,I,8290.18383,0.0,0.0,17.223916,0.138212
KMTA42,I,8290.20194,0.0,0.0,17.147987,0.105676
KMTA42,I,8290.22506,0.0,0.0,16.873774,0.115947
KMTA42,I,8290.25223,0.0,0.0,17.166306,0.073141
KMTA42,I,8290.26314,0.0,0.0,17.095162,0.100231
KMTA42,I,8290.27894,0.0,0.0,17.106584,0.088329
KMTA42,I,8290.91879,0.0,0.0,16.946319,0.022195
KMTA42,I,8290.93937,0.0,0.0,16.987012,0.023369
KMTA42,I,8290.9505,0.0,0.0,16.987586,0.026045
KMTA42,I,8290.96962,0.0,0.0,16.992414,0.034972
KMTA42,I,8290.98076,0.0,0.0,16.979431,0.028589
KMTA42,I,8290.99197,0.0,0.0,16.96773,0.020974
KMTA42,I,8291.01202,0.0,0.0,16.96326,0.019901
KMTA42,I,8291.02359,0.0,0.0,16.946433,0.019757
KMTA42,I,8291.03479,0.0,0.0,16.964635,0.017047
KMTA42,I,8291.04644,0.0,0.0,17.00772,0.018197
KMTA42,I,8291.05745,0.0,0.0,16.980235,0.015812
KMTA42,I,8291.07598,0.0,0.0,16.957877,0.015036
KMTA42,I,8291.08777,0.0,0.0,16.955701,0.014928
KMTA42,I,8291.10264,0.0,0.0,16.970023,0.015268
KMTA42,I,8291.1145,0.0,0.0,16.961885,0.014206
KMTA42,I,8291.1265,0.0,0.0,16.960167,0.01389
KMTA42,I,8291.15495,0.0,0.0,16.961542,0.016093
KMTA42,I,8291.17172,0.0,0.0,16.948721,0.01304
KMTA42,I,8291.18348,0.0,0.0,16.954671,0.013777
KMTA42,I,8291.19544,0.0,0.0,16.93295,0.013639
KMTA42,I,8291.207,0.0,0.0,16.982532,0.014241
KMTA42,I,8291.2259,0.0,0.0,16.980005,0.015812
KMTA42,I,8291.23717,0.0,0.0,16.950322,0.014814
KMTA42,I,8291.25042,0.0,0.0,16.932379,0.017825
KMTA42,I,8291.26887,0.0,0.0,16.941975,0.018478
KMTA42,I,8291.92049,0.0,0.0,16.81464,0.018327
KMTA42,I,8291.93155,0.0,0.0,16.800674,0.016743
KMTA42,I,8291.95002,0.0,0.0,16.792911,0.014871
KMTA42,I,8291.96221,0.0,0.0,16.794935,0.016422
KMTA42,I,8291.97373,0.0,0.0,16.783918,0.014138
KMTA42,I,8291.98468,0.0,0.0,16.760686,0.01339
KMTA42,I,8291.99624,0.0,0.0,16.759902,0.012981
KMTA42,I,8292.0166,0.0,0.0,16.698883,0.021938
KMTA42,I,8292.01749,0.0,0.0,16.718848,0.020529
KMTA42,I,8292.01827,0.0,0.0,16.761247,0.028336
KMTA42,I,8292.01934,0.0,0.0,16.702226,0.027134
KMTA42,I,8292.02086,0.0,0.0,16.686188,0.022739
KMTA42,I,8292.02209,0.0,0.0,16.77527,0.028167
KMTA42,I,8292.03218,0.0,0.0,16.713379,0.011913
KMTA42,I,8292.04356,0.0,0.0,16.671951,0.011866
KMTA42,I,8292.05864,0.0,0.0,16.643867,0.011138
KMTA42,I,8292.07204,0.0,0.0,16.623929,0.011615
KMTA42,I,8292.08865,0.0,0.0,16.59994,0.012389
KMTA42,I,8292.10087,0.0,0.0,16.595192,0.010991
KMTA42,I,8292.12044,0.0,0.0,16.595744,0.012485
KMTA42,I,8292.13156,0.0,0.0,16.59751,0.014094
KMTA42,I,8292.14326,0.0,0.0,16.608004,0.011301
KMTA42,I,8292.1549,0.0,0.0,16.626253,0.012117
KMTA42,I,8292.15798,0.0,0.0,16.632343,0.011824
KMTA42,I,8292.1678,0.0,0.0,16.616185,0.013512
KMTA42,I,8292.18783,0.0,0.0,16.655957,0.013459
KMTA42,I,8292.22464,0.0,0.0,16.727895,0.019718
KMTA42,I,8292.23571,0.0,0.0,16.748027,0.014088
KMTA42,I,8292.24731,0.0,0.0,16.765508,0.015035
KMTA42,I,8292.26559,0.0,0.0,16.852814,0.017669
KMTA42,I,8292.91233,0.0,0.0,17.158668,0.030785
KMTA42,I,8292.928,0.0,0.0,17.154088,0.028246
KMTA42,I,8292.94601,0.0,0.0,17.17054,0.023053
KMTA42,I,8292.95699,0.0,0.0,17.1609,0.023132
KMTA42,I,8292.96821,0.0,0.0,17.176425,0.022962
KMTA42,I,8292.9794,0.0,0.0,17.194934,0.019848
KMTA42,I,8292.99087,0.0,0.0,17.151037,0.021032
KMTA42,I,8293.01067,0.0,0.0,17.166424,0.0189
KMTA42,I,8293.02209,0.0,0.0,17.15902,0.017906
KMTA42,I,8293.03329,0.0,0.0,17.163485,0.021612
KMTA42,I,8293.04445,0.0,0.0,17.157376,0.022466
KMTA42,I,8293.05568,0.0,0.0,17.16231,0.021827
KMTA42,I,8293.08142,0.0,0.0,17.166071,0.021184
KMTA42,I,8293.09687,0.0,0.0,17.181018,0.022211
KMTA42,I,8293.11198,0.0,0.0,17.201785,0.020414
KMTA42,I,8293.12345,0.0,0.0,17.164072,0.01781
KMTA42,I,8293.12634,0.0,0.0,17.179487,0.016872
KMTA42,I,8293.13623,0.0,0.0,17.146814,0.015613
KMTA42,I,8293.15448,0.0,0.0,17.146228,0.017983
KMTA42,I,8293.1656,0.0,0.0,17.174188,0.015672
KMTA42,I,8293.17672,0.0,0.0,17.163955,0.01846
KMTA42,I,8293.18808,0.0,0.0,17.185379,0.017971
KMTA42,I,8293.19941,0.0,0.0,17.16854,0.017713
KMTA42,I,8293.2189,0.0,0.0,17.189388,0.018308
KMTA42,I,8293.23011,0.0,0.0,17.136385,0.02349
KMTA42,I,8293.24155,0.0,0.0,17.184082,0.022877
KMTA42,I,8293.25996,0.0,0.0,17.129596,0.025101
KMTA42,I,8293.93677,0.0,0.0,17.147049,0.026143
KMTA42,I,8293.94805,0.0,0.0,17.209588,0.026812
KMTA42,I,8293.95895,0.0,0.0,17.16231,0.021609
KMTA42,I,8293.96995,0.0,0.0,17.182668,0.022545
KMTA42,I,8293.98127,0.0,0.0,17.153853,0.020496
KMTA42,I,8294.00025,0.0,0.0,17.15902,0.022689
KMTA42,I,8294.01164,0.0,0.0,17.17772,0.020019
KMTA42,I,8294.02271,0.0,0.0,17.141773,0.019487
KMTA42,I,8294.03386,0.0,0.0,17.204385,0.020969
KMTA42,I,8294.04481,0.0,0.0,17.149629,0.021354
KMTA42,I,8294.06338,0.0,0.0,17.183139,0.020579
KMTA42,I,8294.07458,0.0,0.0,17.15045,0.018318
KMTA42,I,8294.0855,0.0,0.0,17.186912,0.020044
KMTA42,I,8294.0967,0.0,0.0,17.174306,0.018161
KMTA42,I,8294.10815,0.0,0.0,17.182904,0.018508
KMTA42,I,8294.12639,0.0,0.0,17.182432,0.018725
KMTA42,I,8294.13752,0.0,0.0,17.160782,0.016829
KMTA42,I,8294.14938,0.0,0.0,17.191158,0.018857
KMTA42,I,8294.16083,0.0,0.0,17.167952,0.0201
KMTA42,I,8294.17191,0.0,0.0,17.180076,0.029337
KMTA42,I,8294.19003,0.0,0.0,17.173011,0.023936
KMTA42,I,8294.20138,0.0,0.0,17.157023,0.023992
KMTA42,I,8294.21246,0.0,0.0,17.135682,0.029487
KMTA42,I,8294.22561,0.0,0.0,17.147518,0.027346
KMTA42,I,8294.23679,0.0,0.0,17.140133,0.026773
KMTA42,I,8294.2544,0.0,0.0,17.149629,0.028558
KMTA42,I,8294.25655,0.0,0.0,17.145173,0.027228
KMTA42,I,8294.92404,0.0,0.0,17.185968,0.025624
KMTA42,I,8294.94332,0.0,0.0,17.196942,0.024895
KMTA42,I,8294.96066,0.0,0.0,17.152445,0.020927
KMTA42,I,8294.9775,0.0,0.0,17.184907,0.019058
KMTA42,I,8294.99426,0.0,0.0,17.202375,0.01845
KMTA42,I,8295.02238,0.0,0.0,17.175483,0.018924
KMTA42,I,8295.03921,0.0,0.0,17.175365,0.022412
KMTA42,I,8295.05644,0.0,0.0,17.160547,0.020189
KMTA42,I,8295.07406,0.0,0.0,17.186322,0.023871
KMTA42,I,8295.09124,0.0,0.0,17.169364,0.029403
KMTA42,I,8295.11227,0.0,0.0,17.148925,0.029759
KMTA42,I,8295.13607,0.0,0.0,17.153032,0.029995
KMTA42,I,8295.15288,0.0,0.0,17.130883,0.031981
KMTA42,I,8295.1711,0.0,0.0,17.117439,0.038916
KMTA42,I,8295.18776,0.0,0.0,17.227236,0.040956
KMTA42,I,8295.20852,0.0,0.0,17.194344,0.049281
KMTA42,I,8295.23253,0.0,0.0,17.248616,0.056696
KMTA42,I,8295.24535,0.0,0.0,17.357525,0.062984
KMTA42,I,8295.89567,0.0,0.0,17.144,0.042348
